url,owner,repo,full_name,owner_type,is_organization,owner_name
https://github.com/gematik/api-ti-messenger,gematik,api-ti-messenger,gematik/api-ti-messenger,Organization,True,gematik GmbH
https://github.com/microsoft/fhir-loader,microsoft,fhir-loader,microsoft/fhir-loader,Organization,True,Microsoft
https://github.com/AI4HealthUOL/ECG-MIMIC,AI4HealthUOL,ECG-MIMIC,AI4HealthUOL/ECG-MIMIC,Organization,True,
https://github.com/artifacthealth/hl7parser,artifacthealth,hl7parser,artifacthealth/hl7parser,Organization,True,Artifact Health
https://github.com/fhirpack/fhirpack,fhirpack,fhirpack,fhirpack/fhirpack,Organization,True,FHIR Python Analysis Conversion Kit (FHIRPACK)
https://github.com/RedoxEngine/redox-hl7-v2,RedoxEngine,redox-hl7-v2,RedoxEngine/redox-hl7-v2,Organization,True,Redox
https://github.com/AHRQ-CDS/AHRQ-CDS-Connect-Authoring-Tool,AHRQ-CDS,AHRQ-CDS-Connect-Authoring-Tool,AHRQ-CDS/AHRQ-CDS-Connect-Authoring-Tool,Organization,True,
https://github.com/smart-on-fhir/fhir-viewer,smart-on-fhir,fhir-viewer,smart-on-fhir/fhir-viewer,Organization,True,SMART on FHIR
https://github.com/kind-lab/mimic-fhir,kind-lab,mimic-fhir,kind-lab/mimic-fhir,Organization,True,KinD lab
https://github.com/USC-InfoLab/NeuroGNN,USC-InfoLab,NeuroGNN,USC-InfoLab/NeuroGNN,Organization,True,"InfoLab, University of Southern California"
https://github.com/HL7/fhir-shorthand,HL7,fhir-shorthand,HL7/fhir-shorthand,Organization,True,Health Level Seven International
https://github.com/FHIR/fhir-test-cases,FHIR,fhir-test-cases,FHIR/fhir-test-cases,Organization,True,FHIR
https://github.com/canvas-medical/fhirstarter,canvas-medical,fhirstarter,canvas-medical/fhirstarter,Organization,True,Canvas Medical
https://github.com/OHDSI/Eunomia,OHDSI,Eunomia,OHDSI/Eunomia,Organization,True,Observational Health Data Sciences and Informatics
https://github.com/the-momentum/apple-health-mcp-server,the-momentum,apple-health-mcp-server,the-momentum/apple-health-mcp-server,Organization,True,Momentum
https://github.com/VectorInstitute/FL4Health,VectorInstitute,FL4Health,VectorInstitute/FL4Health,Organization,True,Vector Institute
https://github.com/aehrc/smart-forms,aehrc,smart-forms,aehrc/smart-forms,Organization,True,The Australian e-Health Research Centre
https://github.com/IBMStreams/streamsx.health,IBMStreams,streamsx.health,IBMStreams/streamsx.health,Organization,True,IBM Streams
https://github.com/OxWearables/stepcount,OxWearables,stepcoun,OxWearables/stepcoun,Organization,True,Oxford Wearables Group
https://github.com/FreeHealth/freehealth,FreeHealth,freehealth,FreeHealth/freehealth,Organization,True,FreeHealth
https://github.com/MayJuun/fhir,MayJuun,fhir,MayJuun/fhir,Organization,True,MayJuun
https://github.com/HCA-Healthcare/elixir-mllp,HCA-Healthcare,elixir-mllp,HCA-Healthcare/elixir-mllp,Organization,True,HCA Healthcare
https://github.com/nlpie/biomedicus2,nlpie,biomedicus2,nlpie/biomedicus2,Organization,True,Natural Language Processing / Information Extraction (NLP/IE) Program
https://github.com/HospitalRun/hospitalrun-core,HospitalRun,hospitalrun-core,HospitalRun/hospitalrun-core,Organization,True,HospitalRun
https://github.com/srdc/onfhir,srdc,onfhir,srdc/onfhir,Organization,True,SRDC Software Research & Development and Consultancy Corp.
https://github.com/w3c/hcls-fhir-rdf,w3c,hcls-fhir-rdf,w3c/hcls-fhir-rdf,Organization,True,World Wide Web Consortium
https://github.com/HicServices/RDMP,HicServices,RDMP,HicServices/RDMP,Organization,True,
https://github.com/openmrs/openmrs-module-fhir,openmrs,openmrs-module-fhir,openmrs/openmrs-module-fhir,Organization,True,OpenMRS
https://github.com/NIH-NCPI/fhir-101,NIH-NCPI,fhir-101,NIH-NCPI/fhir-101,Organization,True,NIH Cloud Platform Interoperability Program
https://github.com/TopologyHealth/SMARTerFHIR,TopologyHealth,SMARTerFHIR,TopologyHealth/SMARTerFHIR,Organization,True,Topology Health
https://github.com/tegin/medical-fhir,tegin,medical-fhir,tegin/medical-fhir,Organization,True,
https://github.com/cqframework/clinical-reasoning,cqframework,clinical-reasonin,cqframework/clinical-reasonin,Organization,True,Clinical Quality Framework
https://github.com/aphp/eds-scikit,aphp,eds-scik,aphp/eds-scik,Organization,True,Greater Paris University Hospitals (AP-HP)
https://github.com/flexpa/llm-fhir-eval,flexpa,llm-fhir-eval,flexpa/llm-fhir-eval,Organization,True,Flexpa
https://github.com/smart-on-fhir/fhir-server-dashboard,smart-on-fhir,fhir-server-dashboard,smart-on-fhir/fhir-server-dashboard,Organization,True,SMART on FHIR
https://github.com/fhircat/CORD-19-on-FHIR,fhircat,CORD-19-on-FHIR,fhircat/CORD-19-on-FHIR,Organization,True,FHIRCat
https://github.com/flexpa/sero,flexpa,sero,flexpa/sero,Organization,True,Flexpa
https://github.com/FirelyTeam/firely-net-common,FirelyTeam,firely-net-common,FirelyTeam/firely-net-common,Organization,True,Firely
https://github.com/medic/L7,medic,L7,medic/L7,Organization,True,Medic
https://github.com/NVIDIA/clara-dicom-adapter,NVIDIA,clara-dicom-adapter,NVIDIA/clara-dicom-adapter,Organization,True,NVIDIA Corporation
https://github.com/elimuinformatics/vcf2fhir,elimuinformatics,vcf2fhir,elimuinformatics/vcf2fhir,Organization,True,Elimu Informatics
https://github.com/HL7/US-Core,HL7,US-Core,HL7/US-Core,Organization,True,Health Level Seven International
https://github.com/akello-io/akello,akello-io,akello,akello-io/akello,Organization,True,Akello
https://github.com/CMSgov/qpp-conversion-tool,CMSgov,qpp-conversion-tool,CMSgov/qpp-conversion-tool,Organization,True,Centers for Medicare & Medicaid Services
https://github.com/awslabs/fhir-works-on-aws-interface,awslabs,fhir-works-on-aws-interface,awslabs/fhir-works-on-aws-interface,Organization,True,Amazon Web Services - Labs
https://github.com/aws-solutions/fhir-works-on-aws,aws-solutions,fhir-works-on-aws,aws-solutions/fhir-works-on-aws,Organization,True,
https://github.com/inferno-framework/fhir-validator-app,inferno-framework,fhir-validator-app,inferno-framework/fhir-validator-app,Organization,True,Inferno Health API Testing Framework
https://github.com/VectorInstitute/odyssey,VectorInstitute,odyssey,VectorInstitute/odyssey,Organization,True,Vector Institute
https://github.com/hapifhir/org.hl7.fhir.validator-wrapper,hapifhir,org.hl7.fhir.validator-wrapper,hapifhir/org.hl7.fhir.validator-wrapper,Organization,True,HAPI FHIR
https://github.com/ExpertOpsAI/ModelLibrary,ExpertOpsAI,ModelLibrary,ExpertOpsAI/ModelLibrary,Organization,True,AI Workforce Global Community
https://github.com/cumc-dbmi/cehrbert,cumc-dbmi,cehrber,cumc-dbmi/cehrber,Organization,True,Department of Biomedical Informatics
https://github.com/hl7au/au-fhir-base,hl7au,au-fhir-base,hl7au/au-fhir-base,Organization,True,
https://github.com/the-momentum/fhirboard,the-momentum,fhirboard,the-momentum/fhirboard,Organization,True,Momentum
https://github.com/fhir-schema/fhir-schema,fhir-schema,fhir-schema,fhir-schema/fhir-schema,Organization,True,
https://github.com/the-momentum/notetaker,the-momentum,notetaker,the-momentum/notetaker,Organization,True,Momentum
https://github.com/The-Swarm-Corporation/Open-MAI-Dx-Orchestrator,The-Swarm-Corporation,Open-MAI-Dx-Orchestrator,The-Swarm-Corporation/Open-MAI-Dx-Orchestrator,Organization,True,Swarms
https://github.com/OHDSI/Perseus,OHDSI,Perseus,OHDSI/Perseus,Organization,True,Observational Health Data Sciences and Informatics
https://github.com/FirelyTeam/firely-cql-sdk,FirelyTeam,firely-cql-sdk,FirelyTeam/firely-cql-sdk,Organization,True,Firely
https://github.com/mitre/fhir-server,mitre,fhir-server,mitre/fhir-server,Organization,True,The MITRE Corporation
https://github.com/WGLab/EHR-Phenolyzer,WGLab,EHR-Phenolyzer,WGLab/EHR-Phenolyzer,Organization,True,Wang Genomics Lab
https://github.com/FHIR/GoFSH,FHIR,GoFSH,FHIR/GoFSH,Organization,True,FHIR
https://github.com/healthintellect/fhir-ui,healthintellect,fhir-u,healthintellect/fhir-u,Organization,True,Health Intellect
https://github.com/canvas-medical/mobile-patient-app,canvas-medical,mobile-patient-app,canvas-medical/mobile-patient-app,Organization,True,Canvas Medical
https://github.com/gt-health/GT-FHIR,gt-health,GT-FHIR,gt-health/GT-FHIR,Organization,True,
https://github.com/HL7/fhir-shc-vaccination-ig,HL7,fhir-shc-vaccination-,HL7/fhir-shc-vaccination-,Organization,True,Health Level Seven International
https://github.com/babylonhealth/lit-fhir,babylonhealth,lit-fhir,babylonhealth/lit-fhir,Organization,True,Babylon Health
https://github.com/nhsconnect/gpconnect,nhsconnect,gpconnec,nhsconnect/gpconnec,Organization,True,NHS Connect
https://github.com/amida-tech/mllp,amida-tech,mllp,amida-tech/mllp,Organization,True,Amida Technology Solutions
https://github.com/icanbwell/fhir-server,icanbwell,fhir-server,icanbwell/fhir-server,Organization,True,b.well
https://github.com/POLAR-fhiR/fhircrackr,POLAR-fhiR,fhircrackr,POLAR-fhiR/fhircrackr,Organization,True,POLAR-fhir
https://github.com/som-shahlab/ehr-rwe,som-shahlab,ehr-rwe,som-shahlab/ehr-rwe,Organization,True,Dr. Nigam Shah's research group at Stanford Medicine
https://github.com/lantanagroup/stylesheets,lantanagroup,stylesheets,lantanagroup/stylesheets,Organization,True,Lantana Consulting Group
https://github.com/SAP/openui5-fhir,SAP,openui5-fhir,SAP/openui5-fhir,Organization,True,SAP
https://github.com/philips-software/terraform-provider-hsdp,philips-software,terraform-provider-hsdp,philips-software/terraform-provider-hsdp,Organization,True,Philips Software
https://github.com/LHNCBC/formbuilder-lhcforms,LHNCBC,formbuilder-lhcforms,LHNCBC/formbuilder-lhcforms,Organization,True,Lister Hill National Center for Biomedical Communications
https://github.com/LibreHealthIO/lh-ehr-laravel,LibreHealthIO,lh-ehr-laravel,LibreHealthIO/lh-ehr-laravel,Organization,True,LibreHealth
https://github.com/awslabs/fhir-works-on-aws-search-es,awslabs,fhir-works-on-aws-search-es,awslabs/fhir-works-on-aws-search-es,Organization,True,Amazon Web Services - Labs
https://github.com/ehrbase/fhir-bridge,ehrbase,fhir-bridge,ehrbase/fhir-bridge,Organization,True,ehrbase
https://github.com/philips-software/go-hsdp-api,philips-software,go-hsdp-ap,philips-software/go-hsdp-ap,Organization,True,Philips Software
https://github.com/awslabs/fhir-works-on-aws-authz-smart,awslabs,fhir-works-on-aws-authz-smar,awslabs/fhir-works-on-aws-authz-smar,Organization,True,Amazon Web Services - Labs
https://github.com/standardhealth/smart-react-app-template,standardhealth,smart-react-app-template,standardhealth/smart-react-app-template,Organization,True,Standard Health Record Collaborative
https://github.com/monarch-initiative/loinc2hpo,monarch-initiative,loinc2hpo,monarch-initiative/loinc2hpo,Organization,True,Monarch Initiative
https://github.com/HicServices/SynthEHR,HicServices,SynthEHR,HicServices/SynthEHR,Organization,True,
https://github.com/FHIR/genomics-operations,FHIR,genomics-operations,FHIR/genomics-operations,Organization,True,FHIR
https://github.com/onc-healthit/lantern-back-end,onc-healthit,lantern-back-end,onc-healthit/lantern-back-end,Organization,True,Office of the National Coordinator for Health IT
https://github.com/som-shahlab/factehr,som-shahlab,factehr,som-shahlab/factehr,Organization,True,Dr. Nigam Shah's research group at Stanford Medicine
https://github.com/awslabs/fhir-works-on-aws-routing,awslabs,fhir-works-on-aws-routin,awslabs/fhir-works-on-aws-routin,Organization,True,Amazon Web Services - Labs
https://github.com/health-validator/Hammer,health-validator,Hammer,health-validator/Hammer,Organization,True,
https://github.com/hl7au/au-fhir-core,hl7au,au-fhir-core,hl7au/au-fhir-core,Organization,True,
https://github.com/microsoft/health-architectures,microsoft,health-architectures,microsoft/health-architectures,Organization,True,Microsoft
https://github.com/FHIR/packages,FHIR,packages,FHIR/packages,Organization,True,FHIR
https://github.com/smart-on-fhir/generated-sample-data,smart-on-fhir,generated-sample-data,smart-on-fhir/generated-sample-data,Organization,True,SMART on FHIR
https://github.com/Project-MONAI/monai-deploy-informatics-gateway,Project-MONAI,monai-deploy-informatics-gateway,Project-MONAI/monai-deploy-informatics-gateway,Organization,True,Project MONAI
https://github.com/fastenhealth/fasten-sources,fastenhealth,fasten-sources,fastenhealth/fasten-sources,Organization,True,Fasten Health
https://github.com/nhsconnect/careconnect-reference-implementation,nhsconnect,careconnect-reference-implementation,nhsconnect/careconnect-reference-implementation,Organization,True,NHS Connect
https://github.com/logicahealth/InfoButtons,logicahealth,InfoButtons,logicahealth/InfoButtons,Organization,True,Logica Health (formerly HSPC)
https://github.com/node-on-fhir/fhir-schemas,node-on-fhir,fhir-schemas,node-on-fhir/fhir-schemas,Organization,True,Node on FHIR
https://github.com/gematik/api-vzd,gematik,api-vzd,gematik/api-vzd,Organization,True,gematik GmbH
https://github.com/cqframework/hedis-ig,cqframework,hedis-,cqframework/hedis-,Organization,True,Clinical Quality Framework
https://github.com/BlackPearSw/fhirball,BlackPearSw,fhirball,BlackPearSw/fhirball,Organization,True,Black Pear Software
https://github.com/HL7/ccda-on-fhir,HL7,ccda-on-fhir,HL7/ccda-on-fhir,Organization,True,Health Level Seven International
https://github.com/inferno-framework/inferno-core,inferno-framework,inferno-core,inferno-framework/inferno-core,Organization,True,Inferno Health API Testing Framework
https://github.com/som-shahlab/hf_ehr,som-shahlab,hf_ehr,som-shahlab/hf_ehr,Organization,True,Dr. Nigam Shah's research group at Stanford Medicine
https://github.com/mimilabs/hccinfhir,mimilabs,hccinfhir,mimilabs/hccinfhir,Organization,True,mimilabs
https://github.com/OHDSI/dbt-synthea,OHDSI,dbt-synthea,OHDSI/dbt-synthea,Organization,True,Observational Health Data Sciences and Informatics
https://github.com/crs4/pyEHR,crs4,pyEHR,crs4/pyEHR,Organization,True,CRS4
https://github.com/OHDSI/Themis,OHDSI,Themis,OHDSI/Themis,Organization,True,Observational Health Data Sciences and Informatics
https://github.com/C3-PRO/c3-pro-ios-framework,C3-PRO,c3-pro-ios-framework,C3-PRO/c3-pro-ios-framework,Organization,True,C3-PRO
https://github.com/google/meet-on-fhir,google,meet-on-fhir,google/meet-on-fhir,Organization,True,Google
https://github.com/nhsx/open-source-fhir-server,nhsx,open-source-fhir-server,nhsx/open-source-fhir-server,Organization,True,NHSX
https://github.com/awslabs/fhir-works-on-aws-persistence-ddb,awslabs,fhir-works-on-aws-persistence-ddb,awslabs/fhir-works-on-aws-persistence-ddb,Organization,True,Amazon Web Services - Labs
https://github.com/oracle-samples/ignite-endpoints,oracle-samples,ignite-endpoints,oracle-samples/ignite-endpoints,Organization,True,Oracle Sample Projects
https://github.com/AHRQ-CDS/AHRQ-CDS-Connect-CQL-SERVICES,AHRQ-CDS,AHRQ-CDS-Connect-CQL-SERVICES,AHRQ-CDS/AHRQ-CDS-Connect-CQL-SERVICES,Organization,True,
https://github.com/tuva-health/FHIR_inferno,tuva-health,FHIR_inferno,tuva-health/FHIR_inferno,Organization,True,The Tuva Project
https://github.com/microsoft/smart-on-fhir-app-starter-kit,microsoft,smart-on-fhir-app-starter-k,microsoft/smart-on-fhir-app-starter-k,Organization,True,Microsoft
https://github.com/microsoft/healthvault-fhir-library,microsoft,healthvault-fhir-library,microsoft/healthvault-fhir-library,Organization,True,Microsoft
https://github.com/HL7/smart-app-launch,HL7,smart-app-launch,HL7/smart-app-launch,Organization,True,Health Level Seven International
https://github.com/fhir-typescript/fhir-typescript,fhir-typescript,fhir-typescrip,fhir-typescript/fhir-typescrip,Organization,True,fhir-typescript
https://github.com/medblocks/openFHIR,medblocks,openFHIR,medblocks/openFHIR,Organization,True,Medblocks
https://github.com/bluehalo/fhir-app-starter,bluehalo,fhir-app-starter,bluehalo/fhir-app-starter,Organization,True,BlueHalo
https://github.com/fhir-ru/core,fhir-ru,core,fhir-ru/core,Organization,True,
https://github.com/jembi/hearth,jembi,hearth,jembi/hearth,Organization,True,Jembi Health Systems NPC
https://github.com/HL7/cds-hooks-hl7-site,HL7,cds-hooks-hl7-site,HL7/cds-hooks-hl7-site,Organization,True,Health Level Seven International
https://github.com/HL7/dicom-sr,HL7,dicom-sr,HL7/dicom-sr,Organization,True,Health Level Seven International
https://github.com/gematik/app-referencevalidator,gematik,app-referencevalidator,gematik/app-referencevalidator,Organization,True,gematik GmbH
https://github.com/FHIR/Ucum-java,FHIR,Ucum-java,FHIR/Ucum-java,Organization,True,FHIR
https://github.com/smart-on-fhir/sample-bulk-fhir-datasets,smart-on-fhir,sample-bulk-fhir-datasets,smart-on-fhir/sample-bulk-fhir-datasets,Organization,True,SMART on FHIR
https://github.com/ozone-his/ozone,ozone-his,ozone,ozone-his/ozone,Organization,True,Ozone • The Instant HIS
https://github.com/The-Data-Dilemma/MediBeng-Whisper-Tiny,The-Data-Dilemma,MediBeng-Whisper-Tiny,The-Data-Dilemma/MediBeng-Whisper-Tiny,Organization,True,The Data Dilemma
https://github.com/The-Data-Dilemma/MediBeng-Whisper-Tiny,The-Data-Dilemma,MediBeng-Whisper-Tiny,The-Data-Dilemma/MediBeng-Whisper-Tiny,Organization,True,The Data Dilemma
https://github.com/avisi/jmeter-mllp-tcpclient,avisi,jmeter-mllp-tcpclien,avisi/jmeter-mllp-tcpclien,Organization,True,Avisi B.V.
https://github.com/arkhn-oss/FHIR2Dataset,arkhn-oss,FHIR2Datase,arkhn-oss/FHIR2Datase,Organization,True,Arkhn OSS
https://github.com/lantanagroup/trifolia-on-fhir,lantanagroup,trifolia-on-fhir,lantanagroup/trifolia-on-fhir,Organization,True,Lantana Consulting Group
https://github.com/Interop-Sante/hl7.fhir.fr.core,Interop-Sante,hl7.fhir.fr.core,Interop-Sante/hl7.fhir.fr.core,Organization,True,
https://github.com/HL7/fhircast-docs,HL7,fhircast-docs,HL7/fhircast-docs,Organization,True,Health Level Seven International
https://github.com/HL7/genomics-reporting,HL7,genomics-reportin,HL7/genomics-reportin,Organization,True,Health Level Seven International
https://github.com/NCTraCSIDSci/camp-fhir,NCTraCSIDSci,camp-fhir,NCTraCSIDSci/camp-fhir,Organization,True,NC TraCS Informatics and Data Science (IDSci)
https://github.com/onaio/fhir-web,onaio,fhir-web,onaio/fhir-web,Organization,True,Ona
https://github.com/OHDSI/Data2Evidence,OHDSI,Data2Evidence,OHDSI/Data2Evidence,Organization,True,Observational Health Data Sciences and Informatics
https://github.com/the-momentum/fhir-mcp-server,the-momentum,fhir-mcp-server,the-momentum/fhir-mcp-server,Organization,True,Momentum
https://github.com/panates/hl7v2,panates,hl7v2,panates/hl7v2,Organization,True,Panates
https://github.com/openlifescience-ai/ai-deadlines,openlifescience-ai,ai-deadlines,openlifescience-ai/ai-deadlines,Organization,True,Open Life Science AI (OLSA)
https://github.com/openmrs/openmrs-module-hl7query,openmrs,openmrs-module-hl7query,openmrs/openmrs-module-hl7query,Organization,True,OpenMRS
https://github.com/cqframework/cql-exec-fhir,cqframework,cql-exec-fhir,cqframework/cql-exec-fhir,Organization,True,Clinical Quality Framework
https://github.com/SMARTMarkers/smartmarkers-ios,SMARTMarkers,smartmarkers-ios,SMARTMarkers/smartmarkers-ios,Organization,True,SMART Markers
https://github.com/FirelyTeam/Fhir.Metrics,FirelyTeam,Fhir.Metrics,FirelyTeam/Fhir.Metrics,Organization,True,Firely
https://github.com/IGUHealth/IGUHealth,IGUHealth,IGUHealth,IGUHealth/IGUHealth,Organization,True,
https://github.com/StanfordBDHG/HealthKitOnFHIR,StanfordBDHG,HealthKitOnFHIR,StanfordBDHG/HealthKitOnFHIR,Organization,True,Stanford Biodesign Digital Health
https://github.com/MitosEHR/MitosEHR-Official,MitosEHR,MitosEHR-Official,MitosEHR/MitosEHR-Official,Organization,True,Electronic Health Record
https://github.com/awslabs/fhir-works-on-aws-authz-rbac,awslabs,fhir-works-on-aws-authz-rbac,awslabs/fhir-works-on-aws-authz-rbac,Organization,True,Amazon Web Services - Labs
https://github.com/IHE/fhir,IHE,fhir,IHE/fhir,Organization,True,IHE International
https://github.com/Pharma-Intelligence/HL7,Pharma-Intelligence,HL7,Pharma-Intelligence/HL7,Organization,True,Pharma-Inteligence
https://github.com/hl7germany/basisprofil-de-r4,hl7germany,basisprofil-de-r4,hl7germany/basisprofil-de-r4,Organization,True,HL7 Deutschland
https://github.com/hms-dbmi/halyos,hms-dbmi,halyos,hms-dbmi/halyos,Organization,True,Harvard Medical School - Department of Biomedical Informatics
https://github.com/microsoft/FitbitOnFHIR,microsoft,FitbitOnFHIR,microsoft/FitbitOnFHIR,Organization,True,Microsoft
https://github.com/WorldHealthOrganization/smart-anc,WorldHealthOrganization,smart-anc,WorldHealthOrganization/smart-anc,Organization,True,World Health Organization
https://github.com/cerner/bunsen-tutorial,cerner,bunsen-tutorial,cerner/bunsen-tutorial,Organization,True,Oracle Cerner
https://github.com/mcode/mcode-extraction-framework,mcode,mcode-extraction-framework,mcode/mcode-extraction-framework,Organization,True,mCODE
https://github.com/LinuxForHealth/dicom-fhir-converter,LinuxForHealth,dicom-fhir-converter,LinuxForHealth/dicom-fhir-converter,Organization,True,Linux For Health
https://github.com/seattleflu/id3c,seattleflu,id3c,seattleflu/id3c,Organization,True,Seattle Flu Study
https://github.com/HL7/cql,HL7,cql,HL7/cql,Organization,True,Health Level Seven International
https://github.com/fhircast/sandbox.js,fhircast,sandbox.js,fhircast/sandbox.js,Organization,True,FHIRcast
https://github.com/samply/blazectl,samply,blazectl,samply/blazectl,Organization,True,Samply
https://github.com/flexpa/awesome-fhir,flexpa,awesome-fhir,flexpa/awesome-fhir,Organization,True,Flexpa
https://github.com/aws-samples/fhir-hl7v2-integration-transform,aws-samples,fhir-hl7v2-integration-transform,aws-samples/fhir-hl7v2-integration-transform,Organization,True,AWS Samples
https://github.com/aehrc/fhir-owl,aehrc,fhir-owl,aehrc/fhir-owl,Organization,True,The Australian e-Health Research Centre
https://github.com/ansforge/annuaire-sante-fhir-documentation,ansforge,annuaire-sante-fhir-documentation,ansforge/annuaire-sante-fhir-documentation,Organization,True,Agence du Numérique en Santé (ANS)
https://github.com/dot-base/icd-10-api,dot-base,icd-10-ap,dot-base/icd-10-ap,Organization,True,dotbase
https://github.com/projecttacoma/fqm-execution,projecttacoma,fqm-execution,projecttacoma/fqm-execution,Organization,True,MITRE eCQM Reporting
https://github.com/databricks-industry-solutions/omop-cdm,databricks-industry-solutions,omop-cdm,databricks-industry-solutions/omop-cdm,Organization,True,Databricks Industry Solutions
https://github.com/fhir-fuel/fhir-fuel.github.io,fhir-fuel,fhir-fuel.github.io,fhir-fuel/fhir-fuel.github.io,Organization,True,
https://github.com/som-shahlab/ehr_ml,som-shahlab,ehr_ml,som-shahlab/ehr_ml,Organization,True,Dr. Nigam Shah's research group at Stanford Medicine
https://github.com/Pacmed/ehr_ood_detection,Pacmed,ehr_ood_detection,Pacmed/ehr_ood_detection,Organization,True,Pacmed
https://github.com/HL7/carin-bb,HL7,carin-bb,HL7/carin-bb,Organization,True,Health Level Seven International
https://github.com/AuDigitalHealth/medserve,AuDigitalHealth,medserve,AuDigitalHealth/medserve,Organization,True,Australian Digital Health Agency
https://github.com/ahdis/fhir-mapping-tutorial,ahdis,fhir-mapping-tutorial,ahdis/fhir-mapping-tutorial,Organization,True,ahdis
https://github.com/cqframework/cqf-tooling,cqframework,cqf-toolin,cqframework/cqf-toolin,Organization,True,Clinical Quality Framework
https://github.com/OnGridSystems/PatientControlledElectronicHealthRecords,OnGridSystems,PatientControlledElectronicHealthRecords,OnGridSystems/PatientControlledElectronicHealthRecords,Organization,True,OnGrid Systems
https://github.com/Vermonster/fhir-kit-mapping-language,Vermonster,fhir-kit-mapping-language,Vermonster/fhir-kit-mapping-language,Organization,True,Vermonster LLC
https://github.com/DAV-ABDA/eRezept-Referenzvalidator,DAV-ABDA,eRezept-Referenzvalidator,DAV-ABDA/eRezept-Referenzvalidator,Organization,True,ABDA – Bundesvereinigung Deutscher Apothekerverbände e. V.
https://github.com/node-on-fhir/fhir-starter,node-on-fhir,fhir-starter,node-on-fhir/fhir-starter,Organization,True,Node on FHIR
https://github.com/BlueBash/abdm-ruby,BlueBash,abdm-ruby,BlueBash/abdm-ruby,Organization,True,Bluebash
https://github.com/FHIR/vscode-fsh,FHIR,vscode-fsh,FHIR/vscode-fsh,Organization,True,FHIR
https://github.com/HL7/fhir-ips,HL7,fhir-ips,HL7/fhir-ips,Organization,True,Health Level Seven International
https://github.com/zemantic/fhir-auth,zemantic,fhir-auth,zemantic/fhir-auth,Organization,True,Zemantic Tech
https://github.com/Bayer-Group/text-to-sql-epi-ehr-naacl2024,Bayer-Group,text-to-sql-epi-ehr-naacl2024,Bayer-Group/text-to-sql-epi-ehr-naacl2024,Organization,True,Bayer Open Source
https://github.com/FortaTech/prompts-for-health,FortaTech,prompts-for-health,FortaTech/prompts-for-health,Organization,True,
https://github.com/AI4HealthUOL/MDS-ED,AI4HealthUOL,MDS-ED,AI4HealthUOL/MDS-ED,Organization,True,
https://github.com/arcweb/arcwell,arcweb,arcwell,arcweb/arcwell,Organization,True,Arcweb Technologies
https://github.com/beda-software/FHIRPathMappingLanguage,beda-software,FHIRPathMappingLanguage,beda-software/FHIRPathMappingLanguage,Organization,True,beda.software
https://github.com/amaron-team/fhindr,amaron-team,fhindr,amaron-team/fhindr,Organization,True,Amaron
https://github.com/llmeval/LLMEval-Med,llmeval,LLMEval-Med,llmeval/LLMEval-Med,Organization,True,FDU-NLP LLMEval Team
https://github.com/HL7Norway/best-practice,HL7Norway,best-practice,HL7Norway/best-practice,Organization,True,HL7 Norge
https://github.com/verily-src/fhirpath-go,verily-src,fhirpath-go,verily-src/fhirpath-go,Organization,True,Verily Life Sciences
https://github.com/SAFEHR-data/FlowEHR,SAFEHR-data,FlowEHR,SAFEHR-data/FlowEHR,Organization,True,SAFEHR
https://github.com/hl7au/au-fhir-test-data,hl7au,au-fhir-test-data,hl7au/au-fhir-test-data,Organization,True,
https://github.com/FHIR/fhir-candle,FHIR,fhir-candle,FHIR/fhir-candle,Organization,True,FHIR
https://github.com/google/fhir-dbt-utils,google,fhir-dbt-utils,google/fhir-dbt-utils,Organization,True,Google
https://github.com/HL7/fhir-omop-ig,HL7,fhir-omop-,HL7/fhir-omop-,Organization,True,Health Level Seven International
https://github.com/datasharingframework/dsf,datasharingframework,dsf,datasharingframework/dsf,Organization,True,Data Sharing Framework
https://github.com/oehf/xds-registry-to-fhir,oehf,xds-registry-to-fhir,oehf/xds-registry-to-fhir,Organization,True,Open eHealth Foundation
https://github.com/HKU-MedAI/MulT-EHR,HKU-MedAI,MulT-EHR,HKU-MedAI/MulT-EHR,Organization,True,MedAI@HKU
https://github.com/cocoindex-io/patient-intake-extraction,cocoindex-io,patient-intake-extraction,cocoindex-io/patient-intake-extraction,Organization,True,CocoIndex
https://github.com/The-Data-Dilemma/MediRag-Guard,The-Data-Dilemma,MediRag-Guard,The-Data-Dilemma/MediRag-Guard,Organization,True,The Data Dilemma
https://github.com/zedwerks/keycloak-smart-fhir,zedwerks,keycloak-smart-fhir,zedwerks/keycloak-smart-fhir,Organization,True,Zed Werks Inc.
https://github.com/VarionAI/varion,VarionAI,varion,VarionAI/varion,Organization,True,
https://github.com/erpuno/hl7,erpuno,hl7,erpuno/hl7,Organization,True,ERP/1
https://github.com/canvas-medical/pydian,canvas-medical,pydian,canvas-medical/pydian,Organization,True,Canvas Medical
https://github.com/AdaptInfer/clehrity,AdaptInfer,clehrity,AdaptInfer/clehrity,Organization,True,Adaptive Inference Lab
https://github.com/reAIM-Lab/ehr_foundation_model_benchmark,reAIM-Lab,ehr_foundation_model_benchmark,reAIM-Lab/ehr_foundation_model_benchmark,Organization,True,reAIM
https://github.com/cistec-com/openEHR2FHIRquestionnaire,cistec-com,openEHR2FHIRquestionnaire,cistec-com/openEHR2FHIRquestionnaire,Organization,True,Cistec AG
